95,83333333333333
95,83333333333333
95,17276422764228
95,17276422764228
96,03658536585365
96,34146341463415
97,10365853658537
97,15447154471545
97,05284552845528
97,35772357723577
97,3069105691057
97,35772357723577
97,61178861788618
97,61178861788618
97,8150406504065
97,86585365853658
98,27235772357723
98,27235772357723
98,27235772357723
98,6280487804878
98,8821138211382
98,78048780487805
98,78048780487805
98,98373983739837
98,98373983739837
99,08536585365853
99,28861788617886
99,49186991869918
99,33943089430895
99,4410569105691
99,54268292682927
99,49186991869918
99,54268292682927
99,6951219512195
99,7459349593496
99,84756097560975
99,79674796747967
99,84756097560975
99,79674796747967
99,94918699186992
99,89837398373983
99,94918699186992
100,0
100,0
100,0
99,94918699186992
99,94918699186992
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
Los errores del aprendizaje son: 
4,166666666666671
4,166666666666671
4,827235772357724
4,827235772357724
3,9634146341463463
3,6585365853658516
2,896341463414629
2,8455284552845512
2,947154471544721
2,642276422764226
2,693089430894304
2,642276422764226
2,3882113821138233
2,3882113821138233
2,1849593495934982
2,1341463414634205
1,7276422764227704
1,7276422764227704
1,7276422764227704
1,371951219512198
1,117886178861795
1,2195121951219505
1,2195121951219505
1,0162601626016254
1,0162601626016254
0,91463414634147
0,7113821138211449
0,5081300813008198
0,660569105691053
0,5589430894308975
0,4573170731707279
0,5081300813008198
0,4573170731707279
0,30487804878049474
0,2540650406504028
0,15243902439024737
0,2032520325203251
0,15243902439024737
0,2032520325203251
0,05081300813007772
0,10162601626016965
0,05081300813007772
0,0
0,0
0,0
0,05081300813007772
0,05081300813007772
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
El aprendizaje total es de: 100,0
------PARTE TEST-------
Los fallos del test son: 
 5,931198
5,931198
5,931198
6,28707
6,28707
4,7449584
4,7449584
4,2704625
3,5587187
3,5587187
2,728351
3,202847
3,4400947
3,084223
2,846975
2,728351
2,728351
2,6097271
2,6097271
2,4911032
2,728351
2,6097271
2,728351
2,6097271
2,728351
2,3724792
2,4911032
2,2538552
2,2538552
2,2538552
2,2538552
2,1352313
2,0166073
2,3724792
2,3724792
2,3724792
2,0166073
2,4911032
2,3724792
2,2538552
2,1352313
2,0166073
2,0166073
2,2538552
2,1352313
1,8979834
2,2538552
2,1352313
2,4911032
2,4911032
2,2538552
1,8979834
2,1352313
1,8979834
2,2538552
2,0166073
2,1352313
2,0166073
2,1352313
2,0166073
2,2538552
2,1352313
1,8979834
1,8979834
1,8979834
2,0166073
1,8979834
2,0166073
2,0166073
2,1352313
1,7793593
2,2538552
1,8979834
1,8979834
1,7793593
1,8979834
1,7793593
1,7793593
1,8979834
2,1352313
1,7793593
1,8979834
2,0166073
2,0166073
1,7793593
1,7793593
1,6607355
1,6607355
1,5421115
1,5421115
1,6607355
1,7793593
1,5421115
1,5421115
1,5421115
1,5421115
1,5421115
1,5421115
1,5421115
1,5421115
El test total es de: 98,45789
