94,3530457981325
94,3530457981325
95,73143619386394
95,59804357492219
95,55357936860827
95,55357936860827
96,79857714539796
96,26500666963095
96,70964873277012
96,70964873277012
97,37661182747888
97,10982658959537
97,37661182747888
97,37661182747888
97,77678968430413
97,95464650955981
97,77678968430413
97,99911071587373
97,99911071587373
98,13250333481547
98,48821698532682
98,57714539795465
98,62160960426857
98,79946642952423
98,75500222321031
99,02178746109382
98,84393063583815
99,19964428634948
99,19964428634948
99,15518008003558
99,33303690529124
99,2441084926634
99,59982214317475
99,68875055580259
99,64428634948867
99,77767896843041
99,73321476211649
99,86660738105824
99,77767896843041
99,86660738105824
99,91107158737216
99,86660738105824
99,95553579368608
99,95553579368608
99,95553579368608
99,95553579368608
99,95553579368608
99,95553579368608
99,95553579368608
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
Los errores del aprendizaje son: 
5,646954201867501
5,646954201867501
4,268563806136058
4,401956425077813
4,446420631391732
4,446420631391732
3,2014228546020433
3,7349933303690506
3,2903512672298802
3,2903512672298802
2,6233881725211177
2,8901734104046284
2,6233881725211177
2,6233881725211177
2,223210315695866
2,045353490440192
2,223210315695866
2,0008892841262735
2,0008892841262735
1,8674966651845324
1,5117830146731848
1,4228546020453479
1,3783903957314294
1,2005335704757698
1,2449977767896883
0,9782125389061775
1,1560693641618514
0,8003557136505179
0,8003557136505179
0,8448199199644222
0,6669630947087626
0,7558915073365995
0,40017785682525187
0,31124944419741496
0,3557136505113334
0,22232103156959226
0,2667852378835107
0,13339261894175536
0,22232103156959226
0,13339261894175536
0,0889284126278369
0,13339261894175536
0,04446420631391845
0,04446420631391845
0,04446420631391845
0,04446420631391845
0,04446420631391845
0,04446420631391845
0,04446420631391845
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
El aprendizaje total es de: 100,0
------PARTE TEST-------
Los fallos del test son: 
 7,4733095
7,4733095
7,4733095
6,405694
5,8718863
6,405694
5,8718863
4,2704625
4,8042703
4,8042703
4,8042703
3,9145908
4,4483986
4,4483986
4,2704625
4,2704625
4,2704625
4,8042703
4,4483986
4,8042703
4,092527
4,2704625
3,7366548
4,092527
3,5587187
3,5587187
3,202847
3,7366548
3,7366548
3,9145908
3,5587187
3,7366548
3,5587187
3,9145908
3,5587187
3,5587187
3,3807828
3,3807828
3,024911
3,202847
2,846975
3,202847
3,202847
3,024911
3,202847
3,3807828
3,3807828
3,3807828
3,3807828
3,202847
3,024911
3,024911
3,3807828
3,3807828
2,846975
3,024911
2,6690392
3,024911
3,024911
2,4911032
2,3131673
2,4911032
2,4911032
2,4911032
2,3131673
2,6690392
2,1352313
2,3131673
2,1352313
2,6690392
2,3131673
1,9572954
2,1352313
2,1352313
1,9572954
1,7793593
1,7793593
1,6014235
1,9572954
1,6014235
2,1352313
1,7793593
1,7793593
1,6014235
1,9572954
1,9572954
1,9572954
2,1352313
1,9572954
2,1352313
2,1352313
2,3131673
2,1352313
2,1352313
2,1352313
2,1352313
2,1352313
2,1352313
1,9572954
2,1352313
El test total es de: 97,86477
